"X.1","X","tag.individual.identifier","individual.local.identifier","location.lat","location.long","timestamp","data_owner","individual.identifier"
50146,50146,719986,"BC #27 Wyatt",32.302958,-111.047392,"2024-03-11 3:00:13","mollohan_baldwin","Wyatt"
50147,50147,719986,"BC #27 Wyatt",32.304335,-111.047959,"2024-03-11 5:00:08","mollohan_baldwin","Wyatt"
50148,50148,719986,"BC #27 Wyatt",32.300999,-111.04515,"2024-03-11 7:00:07","mollohan_baldwin","Wyatt"
50149,50149,719986,"BC #27 Wyatt",32.289988,-111.036318,"2024-03-11 9:00:05","mollohan_baldwin","Wyatt"
50150,50150,719986,"BC #27 Wyatt",32.281882,-111.032482,"2024-03-11 11:00:07","mollohan_baldwin","Wyatt"
50151,50151,719986,"BC #27 Wyatt",32.281925,-111.023639,"2024-03-11 13:00:23","mollohan_baldwin","Wyatt"
50152,50152,719986,"BC #27 Wyatt",32.281775,-111.023743,"2024-03-11 17:00:06","mollohan_baldwin","Wyatt"
50153,50153,719986,"BC #27 Wyatt",32.282086,-111.022151,"2024-03-11 19:01:10","mollohan_baldwin","Wyatt"
50154,50154,719986,"BC #27 Wyatt",32.280419,-111.022824,"2024-03-11 21:00:13","mollohan_baldwin","Wyatt"
50155,50155,719986,"BC #27 Wyatt",32.280356,-111.023007,"2024-03-11 23:00:11","mollohan_baldwin","Wyatt"
50156,50156,719986,"BC #27 Wyatt",32.280369,-111.022978,"2024-03-12 3:00:09","mollohan_baldwin","Wyatt"
50157,50157,719986,"BC #27 Wyatt",32.280265,-111.022612,"2024-03-12 7:00:08","mollohan_baldwin","Wyatt"
50158,50158,719986,"BC #27 Wyatt",32.280217,-111.022758,"2024-03-12 11:00:24","mollohan_baldwin","Wyatt"
50159,50159,719986,"BC #27 Wyatt",32.263254,-111.029111,"2024-03-12 13:00:08","mollohan_baldwin","Wyatt"
50160,50160,719986,"BC #27 Wyatt",32.251103,-111.038036,"2024-03-12 15:00:14","mollohan_baldwin","Wyatt"
50161,50161,719986,"BC #27 Wyatt",32.247346,-111.038746,"2024-03-12 17:00:08","mollohan_baldwin","Wyatt"
50162,50162,719986,"BC #27 Wyatt",32.248194,-111.020837,"2024-03-12 19:00:13","mollohan_baldwin","Wyatt"
50163,50163,719986,"BC #27 Wyatt",32.246757,-111.023377,"2024-03-12 23:00:24","mollohan_baldwin","Wyatt"
50164,50164,719986,"BC #27 Wyatt",32.246981,-111.02258,"2024-03-13 5:00:25","mollohan_baldwin","Wyatt"
50165,50165,719986,"BC #27 Wyatt",32.246758,-111.023477,"2024-03-13 7:00:14","mollohan_baldwin","Wyatt"
50166,50166,719986,"BC #27 Wyatt",32.249258,-111.024541,"2024-03-13 9:00:25","mollohan_baldwin","Wyatt"
50167,50167,719986,"BC #27 Wyatt",32.255103,-111.018768,"2024-03-13 11:00:07","mollohan_baldwin","Wyatt"
50168,50168,719986,"BC #27 Wyatt",32.260523,-111.037005,"2024-03-13 13:00:15","mollohan_baldwin","Wyatt"
50169,50169,719986,"BC #27 Wyatt",32.258675,-111.038778,"2024-03-13 15:00:07","mollohan_baldwin","Wyatt"
50170,50170,719986,"BC #27 Wyatt",32.27077,-111.053554,"2024-03-13 17:00:11","mollohan_baldwin","Wyatt"
50171,50171,719986,"BC #27 Wyatt",32.28149,-111.032727,"2024-03-13 19:00:10","mollohan_baldwin","Wyatt"
50172,50172,719986,"BC #27 Wyatt",32.281137,-111.030786,"2024-03-13 21:00:11","mollohan_baldwin","Wyatt"
50173,50173,719986,"BC #27 Wyatt",32.282927,-111.026145,"2024-03-14 1:00:08","mollohan_baldwin","Wyatt"
50174,50174,719986,"BC #27 Wyatt",32.282882,-111.025864,"2024-03-14 3:00:09","mollohan_baldwin","Wyatt"
50175,50175,719986,"BC #27 Wyatt",32.283581,-111.024909,"2024-03-14 5:00:12","mollohan_baldwin","Wyatt"
50176,50176,719986,"BC #27 Wyatt",32.284186,-111.024495,"2024-03-14 7:00:19","mollohan_baldwin","Wyatt"
50177,50177,719986,"BC #27 Wyatt",32.29129,-111.032293,"2024-03-14 9:00:11","mollohan_baldwin","Wyatt"
50178,50178,719986,"BC #27 Wyatt",32.300181,-111.037009,"2024-03-14 11:00:20","mollohan_baldwin","Wyatt"
50179,50179,719986,"BC #27 Wyatt",32.3002,-111.037066,"2024-03-14 15:00:20","mollohan_baldwin","Wyatt"
50180,50180,719986,"BC #27 Wyatt",32.304237,-111.044105,"2024-03-14 17:00:10","mollohan_baldwin","Wyatt"
50181,50181,719986,"BC #27 Wyatt",32.305039,-111.048576,"2024-03-14 19:00:15","mollohan_baldwin","Wyatt"
50182,50182,719986,"BC #27 Wyatt",32.303978,-111.048182,"2024-03-14 21:00:07","mollohan_baldwin","Wyatt"
50183,50183,719986,"BC #27 Wyatt",32.299545,-111.045074,"2024-03-14 23:00:17","mollohan_baldwin","Wyatt"
50184,50184,719986,"BC #27 Wyatt",32.299322,-111.044222,"2024-03-15 3:00:08","mollohan_baldwin","Wyatt"
50185,50185,719986,"BC #27 Wyatt",32.29921,-111.044297,"2024-03-15 5:00:08","mollohan_baldwin","Wyatt"
50186,50186,719986,"BC #27 Wyatt",32.291436,-111.037249,"2024-03-15 7:00:11","mollohan_baldwin","Wyatt"
50187,50187,719986,"BC #27 Wyatt",32.283271,-111.031711,"2024-03-15 11:00:09","mollohan_baldwin","Wyatt"
50188,50188,719986,"BC #27 Wyatt",32.278007,-111.01789,"2024-03-15 13:00:16","mollohan_baldwin","Wyatt"
50189,50189,719986,"BC #27 Wyatt",32.268889,-111.031881,"2024-03-15 15:00:16","mollohan_baldwin","Wyatt"
50190,50190,719986,"BC #27 Wyatt",32.264152,-111.043493,"2024-03-15 17:00:07","mollohan_baldwin","Wyatt"
50191,50191,719986,"BC #27 Wyatt",32.260266,-111.055496,"2024-03-15 19:00:08","mollohan_baldwin","Wyatt"
50192,50192,719986,"BC #27 Wyatt",32.261247,-111.048722,"2024-03-15 21:00:10","mollohan_baldwin","Wyatt"
50193,50193,719986,"BC #27 Wyatt",32.265706,-111.044825,"2024-03-15 23:00:18","mollohan_baldwin","Wyatt"
50194,50194,719986,"BC #27 Wyatt",32.265824,-111.045366,"2024-03-16 1:00:08","mollohan_baldwin","Wyatt"
50195,50195,719986,"BC #27 Wyatt",32.265935,-111.044939,"2024-03-16 3:00:12","mollohan_baldwin","Wyatt"
50196,50196,719986,"BC #27 Wyatt",32.266039,-111.044804,"2024-03-16 5:00:14","mollohan_baldwin","Wyatt"
50197,50197,719986,"BC #27 Wyatt",32.266149,-111.044533,"2024-03-16 7:00:16","mollohan_baldwin","Wyatt"
50198,50198,719986,"BC #27 Wyatt",32.266112,-111.049337,"2024-03-16 9:00:08","mollohan_baldwin","Wyatt"
50199,50199,719986,"BC #27 Wyatt",32.251431,-111.047828,"2024-03-16 11:00:11","mollohan_baldwin","Wyatt"
50200,50200,719986,"BC #27 Wyatt",32.247136,-111.034997,"2024-03-16 13:00:15","mollohan_baldwin","Wyatt"
50201,50201,719986,"BC #27 Wyatt",32.24559,-111.016376,"2024-03-16 15:00:07","mollohan_baldwin","Wyatt"
50202,50202,719986,"BC #27 Wyatt",32.248573,-111.01747,"2024-03-16 17:00:06","mollohan_baldwin","Wyatt"
50203,50203,719986,"BC #27 Wyatt",32.264877,-111.011211,"2024-03-16 19:00:08","mollohan_baldwin","Wyatt"
50204,50204,719986,"BC #27 Wyatt",32.28043,-111.025356,"2024-03-16 21:00:08","mollohan_baldwin","Wyatt"
50205,50205,719986,"BC #27 Wyatt",32.283131,-111.027551,"2024-03-16 23:00:05","mollohan_baldwin","Wyatt"
50206,50206,719986,"BC #27 Wyatt",32.284615,-111.026364,"2024-03-17 3:00:07","mollohan_baldwin","Wyatt"
50207,50207,719986,"BC #27 Wyatt",32.284036,-111.027043,"2024-03-17 9:00:15","mollohan_baldwin","Wyatt"
50208,50208,719986,"BC #27 Wyatt",32.274304,-111.035702,"2024-03-17 11:00:11","mollohan_baldwin","Wyatt"
50209,50209,719986,"BC #27 Wyatt",32.273198,-111.035753,"2024-03-17 13:00:09","mollohan_baldwin","Wyatt"
50210,50210,719986,"BC #27 Wyatt",32.256968,-111.057967,"2024-03-17 17:00:09","mollohan_baldwin","Wyatt"
50211,50211,719986,"BC #27 Wyatt",32.278543,-111.041277,"2024-03-17 19:00:06","mollohan_baldwin","Wyatt"
50212,50212,719986,"BC #27 Wyatt",32.295412,-111.038169,"2024-03-17 23:00:24","mollohan_baldwin","Wyatt"
50213,50213,719986,"BC #27 Wyatt",32.29944,-111.043977,"2024-03-18 1:00:08","mollohan_baldwin","Wyatt"
50214,50214,719986,"BC #27 Wyatt",32.302974,-111.047352,"2024-03-18 3:00:23","mollohan_baldwin","Wyatt"
50215,50215,719986,"BC #27 Wyatt",32.306385,-111.049467,"2024-03-18 5:00:13","mollohan_baldwin","Wyatt"
50216,50216,719986,"BC #27 Wyatt",32.306787,-111.049141,"2024-03-18 7:00:24","mollohan_baldwin","Wyatt"
50217,50217,719986,"BC #27 Wyatt",32.298151,-111.03823,"2024-03-18 9:00:08","mollohan_baldwin","Wyatt"
50218,50218,719986,"BC #27 Wyatt",32.286233,-111.033445,"2024-03-18 11:00:22","mollohan_baldwin","Wyatt"
50219,50219,719986,"BC #27 Wyatt",32.282607,-111.033184,"2024-03-18 13:00:06","mollohan_baldwin","Wyatt"
50220,50220,719986,"BC #27 Wyatt",32.281412,-111.030619,"2024-03-18 15:00:17","mollohan_baldwin","Wyatt"
50221,50221,719986,"BC #27 Wyatt",32.279479,-111.037975,"2024-03-18 17:00:06","mollohan_baldwin","Wyatt"
50222,50222,719986,"BC #27 Wyatt",32.273174,-111.041911,"2024-03-18 19:00:09","mollohan_baldwin","Wyatt"
50223,50223,719986,"BC #27 Wyatt",32.265688,-111.04484,"2024-03-18 21:00:12","mollohan_baldwin","Wyatt"
50224,50224,719986,"BC #27 Wyatt",32.265843,-111.044703,"2024-03-18 23:00:48","mollohan_baldwin","Wyatt"
50225,50225,719986,"BC #27 Wyatt",32.265827,-111.04473,"2024-03-19 1:00:11","mollohan_baldwin","Wyatt"
50226,50226,719986,"BC #27 Wyatt",32.26573,-111.044706,"2024-03-19 5:00:13","mollohan_baldwin","Wyatt"
50227,50227,719986,"BC #27 Wyatt",32.265845,-111.044768,"2024-03-19 7:00:18","mollohan_baldwin","Wyatt"
50228,50228,719986,"BC #27 Wyatt",32.264934,-111.044511,"2024-03-19 9:00:12","mollohan_baldwin","Wyatt"
50229,50229,719986,"BC #27 Wyatt",32.252103,-111.036648,"2024-03-19 11:00:09","mollohan_baldwin","Wyatt"
50230,50230,719986,"BC #27 Wyatt",32.258941,-111.025063,"2024-03-19 13:00:16","mollohan_baldwin","Wyatt"
50231,50231,719986,"BC #27 Wyatt",32.245612,-111.022694,"2024-03-19 15:00:08","mollohan_baldwin","Wyatt"
50232,50232,719986,"BC #27 Wyatt",32.242422,-111.013304,"2024-03-19 17:00:14","mollohan_baldwin","Wyatt"
50233,50233,719986,"BC #27 Wyatt",32.279403,-111.020815,"2024-03-19 21:00:07","mollohan_baldwin","Wyatt"
50234,50234,719986,"BC #27 Wyatt",32.287015,-111.030979,"2024-03-19 23:00:06","mollohan_baldwin","Wyatt"
50235,50235,719986,"BC #27 Wyatt",32.288941,-111.033764,"2024-03-20 1:00:17","mollohan_baldwin","Wyatt"
50236,50236,719986,"BC #27 Wyatt",32.289676,-111.035294,"2024-03-20 5:00:12","mollohan_baldwin","Wyatt"
50237,50237,719986,"BC #27 Wyatt",32.289795,-111.035145,"2024-03-20 7:00:25","mollohan_baldwin","Wyatt"
50238,50238,719986,"BC #27 Wyatt",32.291216,-111.039737,"2024-03-20 11:00:09","mollohan_baldwin","Wyatt"
50239,50239,719986,"BC #27 Wyatt",32.302855,-111.048533,"2024-03-20 13:00:07","mollohan_baldwin","Wyatt"
50240,50240,719986,"BC #27 Wyatt",32.302917,-111.048497,"2024-03-20 15:00:11","mollohan_baldwin","Wyatt"
50241,50241,719986,"BC #27 Wyatt",32.29859,-111.037573,"2024-03-20 19:00:08","mollohan_baldwin","Wyatt"
50242,50242,719986,"BC #27 Wyatt",32.295942,-111.035903,"2024-03-20 21:00:13","mollohan_baldwin","Wyatt"
50243,50243,719986,"BC #27 Wyatt",32.292115,-111.037359,"2024-03-21 5:00:22","mollohan_baldwin","Wyatt"
50244,50244,719986,"BC #27 Wyatt",32.286677,-111.024178,"2024-03-21 9:00:12","mollohan_baldwin","Wyatt"
50245,50245,719986,"BC #27 Wyatt",32.276907,-111.031059,"2024-03-21 11:00:10","mollohan_baldwin","Wyatt"
50246,50246,719986,"BC #27 Wyatt",32.274662,-111.03416,"2024-03-21 13:00:22","mollohan_baldwin","Wyatt"
50247,50247,719986,"BC #27 Wyatt",32.273955,-111.035933,"2024-03-21 15:00:10","mollohan_baldwin","Wyatt"
50248,50248,719986,"BC #27 Wyatt",32.259925,-111.055173,"2024-03-21 17:00:09","mollohan_baldwin","Wyatt"
50249,50249,719986,"BC #27 Wyatt",32.256303,-111.054475,"2024-03-21 19:00:06","mollohan_baldwin","Wyatt"
50250,50250,719986,"BC #27 Wyatt",32.267406,-111.03708,"2024-03-21 23:00:23","mollohan_baldwin","Wyatt"
50251,50251,719986,"BC #27 Wyatt",32.267484,-111.037132,"2024-03-22 1:00:08","mollohan_baldwin","Wyatt"
50252,50252,719986,"BC #27 Wyatt",32.267594,-111.037105,"2024-03-22 3:00:10","mollohan_baldwin","Wyatt"
50253,50253,719986,"BC #27 Wyatt",32.267611,-111.03701,"2024-03-22 5:00:18","mollohan_baldwin","Wyatt"
50254,50254,719986,"BC #27 Wyatt",32.267583,-111.03715,"2024-03-22 7:00:14","mollohan_baldwin","Wyatt"
50255,50255,719986,"BC #27 Wyatt",32.269137,-111.040324,"2024-03-22 9:00:14","mollohan_baldwin","Wyatt"
50256,50256,719986,"BC #27 Wyatt",32.285715,-111.034787,"2024-03-22 11:00:09","mollohan_baldwin","Wyatt"
50257,50257,719986,"BC #27 Wyatt",32.285974,-111.034297,"2024-03-22 13:00:10","mollohan_baldwin","Wyatt"
50258,50258,719986,"BC #27 Wyatt",32.286277,-111.032529,"2024-03-22 15:00:06","mollohan_baldwin","Wyatt"
50259,50259,719986,"BC #27 Wyatt",32.285024,-111.034198,"2024-03-22 17:00:04","mollohan_baldwin","Wyatt"
50260,50260,719986,"BC #27 Wyatt",32.28509,-111.035121,"2024-03-22 19:00:10","mollohan_baldwin","Wyatt"
50261,50261,719986,"BC #27 Wyatt",32.299202,-111.044364,"2024-03-22 21:00:12","mollohan_baldwin","Wyatt"
50262,50262,719986,"BC #27 Wyatt",32.299779,-111.045183,"2024-03-22 23:00:11","mollohan_baldwin","Wyatt"
50263,50263,719986,"BC #27 Wyatt",32.299819,-111.045164,"2024-03-23 1:00:18","mollohan_baldwin","Wyatt"
50264,50264,719986,"BC #27 Wyatt",32.299932,-111.045025,"2024-03-23 3:00:15","mollohan_baldwin","Wyatt"
50265,50265,719986,"BC #27 Wyatt",32.302867,-111.047224,"2024-03-23 7:00:12","mollohan_baldwin","Wyatt"
50266,50266,719986,"BC #27 Wyatt",32.304005,-111.04818,"2024-03-23 9:00:18","mollohan_baldwin","Wyatt"
50267,50267,719986,"BC #27 Wyatt",32.290757,-111.038833,"2024-03-23 11:00:09","mollohan_baldwin","Wyatt"
50268,50268,719986,"BC #27 Wyatt",32.274566,-111.035845,"2024-03-23 13:00:09","mollohan_baldwin","Wyatt"
50269,50269,719986,"BC #27 Wyatt",32.274429,-111.035218,"2024-03-23 15:00:14","mollohan_baldwin","Wyatt"
50270,50270,719986,"BC #27 Wyatt",32.268139,-111.032509,"2024-03-23 17:00:13","mollohan_baldwin","Wyatt"
50271,50271,719986,"BC #27 Wyatt",32.262537,-111.039714,"2024-03-23 19:00:12","mollohan_baldwin","Wyatt"
50272,50272,719986,"BC #27 Wyatt",32.264272,-111.043494,"2024-03-23 21:00:09","mollohan_baldwin","Wyatt"
50273,50273,719986,"BC #27 Wyatt",32.265953,-111.044725,"2024-03-24 3:00:22","mollohan_baldwin","Wyatt"
50274,50274,719986,"BC #27 Wyatt",32.26684,-111.047934,"2024-03-24 9:00:05","mollohan_baldwin","Wyatt"
50275,50275,719986,"BC #27 Wyatt",32.257833,-111.038656,"2024-03-24 11:00:15","mollohan_baldwin","Wyatt"
50276,50276,719986,"BC #27 Wyatt",32.272004,-111.027736,"2024-03-24 13:00:10","mollohan_baldwin","Wyatt"
50277,50277,719986,"BC #27 Wyatt",32.279481,-111.020373,"2024-03-24 15:00:05","mollohan_baldwin","Wyatt"
50278,50278,719986,"BC #27 Wyatt",32.283241,-111.025113,"2024-03-24 21:00:13","mollohan_baldwin","Wyatt"
50279,50279,719986,"BC #27 Wyatt",32.288995,-111.034291,"2024-03-24 23:00:18","mollohan_baldwin","Wyatt"
50280,50280,719986,"BC #27 Wyatt",32.294592,-111.037617,"2024-03-25 1:00:05","mollohan_baldwin","Wyatt"
50281,50281,719986,"BC #27 Wyatt",32.297274,-111.036053,"2024-03-25 3:00:07","mollohan_baldwin","Wyatt"
50282,50282,719986,"BC #27 Wyatt",32.300302,-111.043869,"2024-03-25 5:00:14","mollohan_baldwin","Wyatt"
50283,50283,719986,"BC #27 Wyatt",32.306202,-111.049405,"2024-03-25 7:00:06","mollohan_baldwin","Wyatt"
50284,50284,719986,"BC #27 Wyatt",32.30224,-111.04818,"2024-03-25 9:00:20","mollohan_baldwin","Wyatt"
50285,50285,719986,"BC #27 Wyatt",32.294302,-111.03914,"2024-03-25 11:00:06","mollohan_baldwin","Wyatt"
50286,50286,719986,"BC #27 Wyatt",32.284799,-111.033107,"2024-03-25 13:00:07","mollohan_baldwin","Wyatt"
50287,50287,719986,"BC #27 Wyatt",32.282647,-111.030726,"2024-03-25 15:00:11","mollohan_baldwin","Wyatt"
50288,50288,719986,"BC #27 Wyatt",32.284116,-111.03275,"2024-03-25 17:00:05","mollohan_baldwin","Wyatt"
50289,50289,719986,"BC #27 Wyatt",32.286239,-111.033466,"2024-03-25 19:00:11","mollohan_baldwin","Wyatt"
50290,50290,719986,"BC #27 Wyatt",32.287287,-111.033094,"2024-03-25 21:00:10","mollohan_baldwin","Wyatt"
50291,50291,719986,"BC #27 Wyatt",32.282859,-111.027667,"2024-03-25 23:00:07","mollohan_baldwin","Wyatt"
50292,50292,719986,"BC #27 Wyatt",32.28288,-111.025874,"2024-03-26 3:00:37","mollohan_baldwin","Wyatt"
50293,50293,719986,"BC #27 Wyatt",32.282582,-111.024157,"2024-03-26 5:00:09","mollohan_baldwin","Wyatt"
50294,50294,719986,"BC #27 Wyatt",32.282526,-111.024253,"2024-03-26 7:00:25","mollohan_baldwin","Wyatt"
50295,50295,719986,"BC #27 Wyatt",32.273071,-111.041852,"2024-03-26 11:00:14","mollohan_baldwin","Wyatt"
50296,50296,719986,"BC #27 Wyatt",32.262788,-111.029808,"2024-03-26 13:00:17","mollohan_baldwin","Wyatt"
50297,50297,719986,"BC #27 Wyatt",32.257651,-111.03087,"2024-03-26 15:00:10","mollohan_baldwin","Wyatt"
50298,50298,719986,"BC #27 Wyatt",32.257711,-111.030881,"2024-03-26 17:00:26","mollohan_baldwin","Wyatt"
50299,50299,719986,"BC #27 Wyatt",32.253696,-111.036137,"2024-03-26 19:00:09","mollohan_baldwin","Wyatt"
50300,50300,719986,"BC #27 Wyatt",32.251729,-111.023446,"2024-03-26 21:00:24","mollohan_baldwin","Wyatt"
50301,50301,719986,"BC #27 Wyatt",32.252099,-111.023132,"2024-03-26 23:00:13","mollohan_baldwin","Wyatt"
50302,50302,719986,"BC #27 Wyatt",32.252144,-111.023122,"2024-03-27 1:00:12","mollohan_baldwin","Wyatt"
50303,50303,719986,"BC #27 Wyatt",32.252135,-111.023298,"2024-03-27 5:00:15","mollohan_baldwin","Wyatt"
50304,50304,719986,"BC #27 Wyatt",32.252108,-111.02299,"2024-03-27 7:00:26","mollohan_baldwin","Wyatt"
50305,50305,719986,"BC #27 Wyatt",32.256636,-111.026839,"2024-03-27 9:00:19","mollohan_baldwin","Wyatt"
50306,50306,719986,"BC #27 Wyatt",32.260878,-111.035371,"2024-03-27 11:00:20","mollohan_baldwin","Wyatt"
50307,50307,719986,"BC #27 Wyatt",32.26614,-111.044701,"2024-03-27 13:00:09","mollohan_baldwin","Wyatt"
50308,50308,719986,"BC #27 Wyatt",32.274737,-111.036185,"2024-03-27 15:00:09","mollohan_baldwin","Wyatt"
50309,50309,719986,"BC #27 Wyatt",32.279287,-111.024132,"2024-03-27 19:00:15","mollohan_baldwin","Wyatt"
50310,50310,719986,"BC #27 Wyatt",32.28907,-111.028737,"2024-03-27 21:00:16","mollohan_baldwin","Wyatt"
50311,50311,719986,"BC #27 Wyatt",32.295413,-111.038065,"2024-03-27 23:00:10","mollohan_baldwin","Wyatt"
50312,50312,719986,"BC #27 Wyatt",32.299438,-111.04429,"2024-03-28 1:00:23","mollohan_baldwin","Wyatt"
50313,50313,719986,"BC #27 Wyatt",32.299407,-111.044252,"2024-03-28 3:00:27","mollohan_baldwin","Wyatt"
50314,50314,719986,"BC #27 Wyatt",32.306982,-111.048983,"2024-03-28 5:00:19","mollohan_baldwin","Wyatt"
50315,50315,719986,"BC #27 Wyatt",32.306202,-111.049371,"2024-03-28 7:00:12","mollohan_baldwin","Wyatt"
50316,50316,719986,"BC #27 Wyatt",32.306066,-111.049617,"2024-03-28 9:00:09","mollohan_baldwin","Wyatt"
50317,50317,719986,"BC #27 Wyatt",32.283739,-111.03716,"2024-03-28 11:00:07","mollohan_baldwin","Wyatt"
50318,50318,719986,"BC #27 Wyatt",32.264922,-111.049867,"2024-03-28 13:00:10","mollohan_baldwin","Wyatt"
50319,50319,719986,"BC #27 Wyatt",32.256449,-111.057952,"2024-03-28 15:00:08","mollohan_baldwin","Wyatt"
50320,50320,719986,"BC #27 Wyatt",32.264738,-111.038361,"2024-03-28 19:00:18","mollohan_baldwin","Wyatt"
50321,50321,719986,"BC #27 Wyatt",32.276774,-111.035382,"2024-03-28 21:00:07","mollohan_baldwin","Wyatt"
50322,50322,719986,"BC #27 Wyatt",32.279876,-111.03149,"2024-03-28 23:00:18","mollohan_baldwin","Wyatt"
50323,50323,719986,"BC #27 Wyatt",32.280032,-111.030862,"2024-03-29 1:00:16","mollohan_baldwin","Wyatt"
50324,50324,719986,"BC #27 Wyatt",32.280249,-111.031301,"2024-03-29 3:00:12","mollohan_baldwin","Wyatt"
50325,50325,719986,"BC #27 Wyatt",32.279597,-111.025703,"2024-03-29 5:00:12","mollohan_baldwin","Wyatt"
50326,50326,719986,"BC #27 Wyatt",32.276394,-111.024188,"2024-03-29 7:00:10","mollohan_baldwin","Wyatt"
50327,50327,719986,"BC #27 Wyatt",32.275817,-111.020171,"2024-03-29 9:00:25","mollohan_baldwin","Wyatt"
50328,50328,719986,"BC #27 Wyatt",32.275937,-111.02008,"2024-03-29 11:00:12","mollohan_baldwin","Wyatt"
50329,50329,719986,"BC #27 Wyatt",32.276221,-111.02065,"2024-03-29 13:00:19","mollohan_baldwin","Wyatt"
50330,50330,719986,"BC #27 Wyatt",32.271861,-111.0349,"2024-03-29 15:00:10","mollohan_baldwin","Wyatt"
50331,50331,719986,"BC #27 Wyatt",32.271932,-111.034842,"2024-03-29 17:00:14","mollohan_baldwin","Wyatt"
50332,50332,719986,"BC #27 Wyatt",32.272414,-111.04378,"2024-03-29 19:00:13","mollohan_baldwin","Wyatt"
50333,50333,719986,"BC #27 Wyatt",32.286862,-111.032486,"2024-03-29 21:00:10","mollohan_baldwin","Wyatt"
50334,50334,719986,"BC #27 Wyatt",32.298591,-111.039682,"2024-03-30 1:00:06","mollohan_baldwin","Wyatt"
50335,50335,719986,"BC #27 Wyatt",32.299821,-111.042048,"2024-03-30 7:00:26","mollohan_baldwin","Wyatt"
50336,50336,719986,"BC #27 Wyatt",32.299822,-111.04203,"2024-03-30 9:00:25","mollohan_baldwin","Wyatt"
50337,50337,719986,"BC #27 Wyatt",32.30328,-111.049012,"2024-03-30 11:00:06","mollohan_baldwin","Wyatt"
50338,50338,719986,"BC #27 Wyatt",32.285718,-111.034101,"2024-03-30 15:00:12","mollohan_baldwin","Wyatt"
50339,50339,719986,"BC #27 Wyatt",32.281607,-111.032625,"2024-03-30 19:00:08","mollohan_baldwin","Wyatt"
50340,50340,719986,"BC #27 Wyatt",32.286511,-111.033308,"2024-03-30 21:00:11","mollohan_baldwin","Wyatt"
50341,50341,719986,"BC #27 Wyatt",32.289084,-111.034623,"2024-03-30 23:00:12","mollohan_baldwin","Wyatt"
50342,50342,719986,"BC #27 Wyatt",32.288892,-111.033148,"2024-03-31 1:00:12","mollohan_baldwin","Wyatt"
50343,50343,719986,"BC #27 Wyatt",32.287942,-111.030437,"2024-03-31 9:00:15","mollohan_baldwin","Wyatt"
50344,50344,719986,"BC #27 Wyatt",32.270589,-111.043027,"2024-03-31 11:00:13","mollohan_baldwin","Wyatt"
50345,50345,719986,"BC #27 Wyatt",32.261572,-111.053884,"2024-03-31 13:00:04","mollohan_baldwin","Wyatt"
50346,50346,719986,"BC #27 Wyatt",32.253617,-111.053836,"2024-03-31 15:00:08","mollohan_baldwin","Wyatt"
50347,50347,719986,"BC #27 Wyatt",32.252438,-111.052009,"2024-03-31 17:00:11","mollohan_baldwin","Wyatt"
50348,50348,719986,"BC #27 Wyatt",32.261757,-111.029513,"2024-03-31 19:00:11","mollohan_baldwin","Wyatt"
50349,50349,719986,"BC #27 Wyatt",32.27475,-111.026692,"2024-03-31 21:00:07","mollohan_baldwin","Wyatt"
50350,50350,719986,"BC #27 Wyatt",32.276103,-111.023961,"2024-03-31 23:00:05","mollohan_baldwin","Wyatt"
50351,50351,719986,"BC #27 Wyatt",32.280865,-111.024796,"2024-04-01 1:00:23","mollohan_baldwin","Wyatt"
50352,50352,719986,"BC #27 Wyatt",32.280742,-111.024966,"2024-04-01 5:00:24","mollohan_baldwin","Wyatt"
50353,50353,719986,"BC #27 Wyatt",32.280824,-111.025205,"2024-04-01 7:00:10","mollohan_baldwin","Wyatt"
50354,50354,719986,"BC #27 Wyatt",32.280401,-111.025301,"2024-04-01 9:00:16","mollohan_baldwin","Wyatt"
50355,50355,719986,"BC #27 Wyatt",32.280671,-111.02551,"2024-04-01 11:00:25","mollohan_baldwin","Wyatt"
50356,50356,719986,"BC #27 Wyatt",32.280492,-111.026438,"2024-04-01 13:00:23","mollohan_baldwin","Wyatt"
50357,50357,719986,"BC #27 Wyatt",32.280713,-111.026108,"2024-04-01 15:00:14","mollohan_baldwin","Wyatt"
50358,50358,719986,"BC #27 Wyatt",32.288803,-111.040817,"2024-04-01 17:00:08","mollohan_baldwin","Wyatt"
50359,50359,719986,"BC #27 Wyatt",32.288935,-111.034029,"2024-04-02 3:00:09","mollohan_baldwin","Wyatt"
50360,50360,719986,"BC #27 Wyatt",32.288794,-111.033989,"2024-04-02 5:00:18","mollohan_baldwin","Wyatt"
50361,50361,719986,"BC #27 Wyatt",32.288877,-111.033921,"2024-04-02 7:00:37","mollohan_baldwin","Wyatt"
50362,50362,719986,"BC #27 Wyatt",32.288782,-111.033724,"2024-04-02 9:00:16","mollohan_baldwin","Wyatt"
50363,50363,719986,"BC #27 Wyatt",32.27575,-111.041664,"2024-04-02 11:00:25","mollohan_baldwin","Wyatt"
50364,50364,719986,"BC #27 Wyatt",32.262307,-111.048661,"2024-04-02 13:00:10","mollohan_baldwin","Wyatt"
50365,50365,719986,"BC #27 Wyatt",32.262309,-111.048582,"2024-04-02 15:00:11","mollohan_baldwin","Wyatt"
50366,50366,719986,"BC #27 Wyatt",32.268292,-111.04827,"2024-04-02 17:00:11","mollohan_baldwin","Wyatt"
